,opponent,team,date,time,round,day,venue,result,gf,ga,target,venue_code,goalie,defs,mids,atks,offdeff,intensity,dirspeed,deads,press,contra,buildup,progress,carr,wings,agresive,deferror,offsucc,goalie_opo,defs_opo,mids_opo,atks_opo,offdeff_opo,intensity_opo,dirspeed_opo,deads_opo,press_opo,contra_opo,buildup_opo,progress_opo,carr_opo,wings_opo,agresive_opo,deferror_opo,offsucc_opo,goalie_diff,defs_diff,mids_diff,atks_diff,offdeff_diff,intensity_diff,dirspeed_diff,deads_diff,press_diff,contra_diff,buildup_diff,progress_diff,carr_diff,wings_diff,agresive_diff,deferror_diff,offsucc_diff
664,Tottenham,Leeds United,2022-11-12,15:00:00,Matchweek 16,Sat,Away,L,3,4,0,0,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.5,-0.75,-0.44999999999999996,-0.25,-0.3,-0.30000000000000004,0.35,0.35000000000000003,0.44999999999999996,-0.35,-0.5,0.65,-0.45000000000000007,-0.04999999999999999,0.35,0.7,-0.04999999999999999
665,Tottenham,Leeds United,2023-05-28,16:30:00,Matchweek 38,Sun,Home,L,1,4,0,1,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.5,-0.75,-0.44999999999999996,-0.25,-0.3,-0.30000000000000004,0.35,0.35000000000000003,0.44999999999999996,-0.35,-0.5,0.65,-0.45000000000000007,-0.04999999999999999,0.35,0.7,-0.04999999999999999
666,Tottenham,Leicester City,2022-09-17,17:30:00,Matchweek 8,Sat,Away,L,2,6,0,0,0.7,0.25,0.65,1.0,0.35,0.7,0.6,0.45,0.65,0.9,0.8,0.1,0.45,0.05,0.2,0.9,0.65,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.09999999999999998,-0.6,-0.19999999999999996,0.4,-0.15000000000000002,-0.10000000000000009,0.5,0.25,0.25,-0.09999999999999998,-0.09999999999999998,-0.15,-0.35000000000000003,-0.4,-0.3,0.6000000000000001,0.2
667,Tottenham,Leicester City,2023-02-11,15:00:00,Matchweek 23,Sat,Home,W,4,1,1,1,0.7,0.25,0.65,1.0,0.35,0.7,0.6,0.45,0.65,0.9,0.8,0.1,0.45,0.05,0.2,0.9,0.65,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.09999999999999998,-0.6,-0.19999999999999996,0.4,-0.15000000000000002,-0.10000000000000009,0.5,0.25,0.25,-0.09999999999999998,-0.09999999999999998,-0.15,-0.35000000000000003,-0.4,-0.3,0.6000000000000001,0.2
668,Tottenham,Liverpool,2022-11-06,16:30:00,Matchweek 15,Sun,Away,W,2,1,1,0,0.95,0.9,0.975,0.75,0.95,0.95,0.35,0.15,1.0,0.95,0.75,0.85,0.1,0.35,0.15,0.4,1.0,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.35,0.050000000000000044,0.125,0.15000000000000002,0.44999999999999996,0.1499999999999999,0.24999999999999997,-0.05000000000000002,0.6,-0.050000000000000044,-0.15000000000000002,0.6,-0.7000000000000001,-0.10000000000000003,-0.35,0.10000000000000003,0.55
669,Tottenham,Liverpool,2023-04-30,16:30:00,Matchweek 34,Sun,Home,W,4,3,1,1,0.95,0.9,0.975,0.75,0.95,0.95,0.35,0.15,1.0,0.95,0.75,0.85,0.1,0.35,0.15,0.4,1.0,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.35,0.050000000000000044,0.125,0.15000000000000002,0.44999999999999996,0.1499999999999999,0.24999999999999997,-0.05000000000000002,0.6,-0.050000000000000044,-0.15000000000000002,0.6,-0.7000000000000001,-0.10000000000000003,-0.35,0.10000000000000003,0.55
670,Tottenham,Manchester City,2023-01-19,20:00:00,Matchweek 7,Thu,Home,W,4,2,1,1,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.30000000000000004,0.15000000000000002,0.125,0.30000000000000004,0.5,0.19999999999999996,-0.05,-0.15000000000000002,0.5499999999999999,-0.55,0.09999999999999998,0.25,-0.25,-0.15000000000000002,0.09999999999999998,-0.25,0.45
671,Tottenham,Manchester City,2023-02-05,16:30:00,Matchweek 22,Sun,Away,L,0,1,0,0,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.30000000000000004,0.15000000000000002,0.125,0.30000000000000004,0.5,0.19999999999999996,-0.05,-0.15000000000000002,0.5499999999999999,-0.55,0.09999999999999998,0.25,-0.25,-0.15000000000000002,0.09999999999999998,-0.25,0.45
672,Tottenham,Manchester Utd,2022-10-19,20:15:00,Matchweek 12,Wed,Home,W,2,0,1,1,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.15000000000000002,-0.29999999999999993,-0.09999999999999998,-0.125,0.25,-0.050000000000000044,0.04999999999999999,0.14999999999999997,-0.050000000000000044,-0.30000000000000004,-0.050000000000000044,0.15000000000000002,-0.15000000000000002,0.04999999999999999,-0.15000000000000002,-0.19999999999999998,0.39999999999999997
673,Tottenham,Manchester Utd,2023-04-27,20:15:00,Matchweek 33,Thu,Away,D,2,2,0,0,0.75,0.55,0.75,0.475,0.75,0.75,0.15,0.35,0.35,0.7,0.85,0.4,0.65,0.5,0.35,0.1,0.85,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.15000000000000002,-0.29999999999999993,-0.09999999999999998,-0.125,0.25,-0.050000000000000044,0.04999999999999999,0.14999999999999997,-0.050000000000000044,-0.30000000000000004,-0.050000000000000044,0.15000000000000002,-0.15000000000000002,0.04999999999999999,-0.15000000000000002,-0.19999999999999998,0.39999999999999997
674,Tottenham,Newcastle Utd,2022-10-23,16:30:00,Matchweek 13,Sun,Away,W,2,1,1,0,0.2,0.325,0.15,0.65,0.4,0.05,0.9,1.0,0.2,0.5,0.15,0.3,1.0,0.85,0.8,0.65,0.2,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.39999999999999997,-0.5249999999999999,-0.7,0.050000000000000044,-0.09999999999999998,-0.75,0.8,0.8,-0.2,-0.5,-0.75,0.04999999999999999,0.19999999999999996,0.39999999999999997,0.30000000000000004,0.35000000000000003,-0.25
675,Tottenham,Newcastle Utd,2023-04-23,14:00:00,Matchweek 32,Sun,Home,W,6,1,1,1,0.2,0.325,0.15,0.65,0.4,0.05,0.9,1.0,0.2,0.5,0.15,0.3,1.0,0.85,0.8,0.65,0.2,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.39999999999999997,-0.5249999999999999,-0.7,0.050000000000000044,-0.09999999999999998,-0.75,0.8,0.8,-0.2,-0.5,-0.75,0.04999999999999999,0.19999999999999996,0.39999999999999997,0.30000000000000004,0.35000000000000003,-0.25
676,Tottenham,Nott'ham Forest,2022-08-28,16:30:00,Matchweek 4,Sun,Home,L,0,2,0,1,0.3,0.15,0.225,0.4,0.05,0.05,0.85,1.0,0.15,0.2,0.05,0.25,0.9,0.55,0.75,0.2,0.2,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.3,-0.7,-0.625,-0.19999999999999996,-0.45,-0.75,0.75,0.8,-0.25,-0.8,-0.85,0.0,0.09999999999999998,0.10000000000000003,0.25,-0.09999999999999998,-0.25
677,Tottenham,Nott'ham Forest,2023-03-11,15:00:00,Matchweek 27,Sat,Away,L,1,3,0,0,0.3,0.15,0.225,0.4,0.05,0.05,0.85,1.0,0.15,0.2,0.05,0.25,0.9,0.55,0.75,0.2,0.2,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.3,-0.7,-0.625,-0.19999999999999996,-0.45,-0.75,0.75,0.8,-0.25,-0.8,-0.85,0.0,0.09999999999999998,0.10000000000000003,0.25,-0.09999999999999998,-0.25
678,Tottenham,Southampton,2022-08-06,15:00:00,Matchweek 1,Sat,Away,L,1,4,0,0,0.3,0.2,0.45,0.25,0.8,0.4,0.65,0.65,0.75,0.4,0.65,0.95,0.9,0.65,0.3,0.8,0.6,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.3,-0.6499999999999999,-0.39999999999999997,-0.35,0.30000000000000004,-0.4,0.55,0.45,0.35,-0.6,-0.25,0.7,0.09999999999999998,0.2,-0.2,0.5,0.14999999999999997
679,Tottenham,Southampton,2023-03-18,15:00:00,Matchweek 28,Sat,Home,D,3,3,0,1,0.3,0.2,0.45,0.25,0.8,0.4,0.65,0.65,0.75,0.4,0.65,0.95,0.9,0.65,0.3,0.8,0.6,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.3,-0.6499999999999999,-0.39999999999999997,-0.35,0.30000000000000004,-0.4,0.55,0.45,0.35,-0.6,-0.25,0.7,0.09999999999999998,0.2,-0.2,0.5,0.14999999999999997
680,Tottenham,West Ham,2022-08-31,19:45:00,Matchweek 5,Wed,Home,D,1,1,0,1,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.04999999999999993,-0.35,-0.15000000000000002,0.25,0.15000000000000002,-0.35000000000000003,0.4,0.3,-0.15000000000000002,-0.8,-0.45,0.30000000000000004,-0.5,0.35000000000000003,-0.25,-0.04999999999999999,0.35000000000000003
681,Tottenham,West Ham,2023-02-19,16:30:00,Matchweek 24,Sun,Away,L,0,2,0,0,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,-0.04999999999999993,-0.35,-0.15000000000000002,0.25,0.15000000000000002,-0.35000000000000003,0.4,0.3,-0.15000000000000002,-0.8,-0.45,0.30000000000000004,-0.5,0.35000000000000003,-0.25,-0.04999999999999999,0.35000000000000003
682,Tottenham,Wolves,2022-08-20,12:30:00,Matchweek 3,Sat,Away,L,0,1,0,0,1.0,0.4,0.1,0.3,0.3,0.55,0.3,0.4,0.3,0.35,0.35,0.15,0.95,0.75,0.05,0.75,0.5,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.4,-0.44999999999999996,-0.75,-0.3,-0.2,-0.25,0.19999999999999998,0.2,-0.10000000000000003,-0.65,-0.55,-0.1,0.1499999999999999,0.3,-0.45,0.45,0.04999999999999999
683,Tottenham,Wolves,2023-03-04,15:00:00,Matchweek 26,Sat,Home,W,1,0,1,1,1.0,0.4,0.1,0.3,0.3,0.55,0.3,0.4,0.3,0.35,0.35,0.15,0.95,0.75,0.05,0.75,0.5,0.6,0.85,0.85,0.6,0.5,0.8,0.1,0.2,0.4,1.0,0.9,0.25,0.8,0.45,0.5,0.3,0.45,0.4,-0.44999999999999996,-0.75,-0.3,-0.2,-0.25,0.19999999999999998,0.2,-0.10000000000000003,-0.65,-0.55,-0.1,0.1499999999999999,0.3,-0.45,0.45,0.04999999999999999
684,West Ham,Arsenal,2022-12-26,20:00:00,Matchweek 17,Mon,Home,W,3,1,1,1,0.85,0.7,0.8,0.4,0.85,0.65,0.25,0.3,0.6,0.85,0.7,0.7,0.25,0.15,1.0,0.2,0.1,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.29999999999999993,0.19999999999999996,0.10000000000000009,-0.44999999999999996,0.19999999999999996,0.2,-0.25,-0.2,0.35,0.6499999999999999,0.24999999999999994,0.1499999999999999,-0.04999999999999999,-0.65,0.75,-0.04999999999999999,-0.7000000000000001
685,West Ham,Arsenal,2023-04-16,14:00:00,Matchweek 31,Sun,Away,D,2,2,0,0,0.85,0.7,0.8,0.4,0.85,0.65,0.25,0.3,0.6,0.85,0.7,0.7,0.25,0.15,1.0,0.2,0.1,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.29999999999999993,0.19999999999999996,0.10000000000000009,-0.44999999999999996,0.19999999999999996,0.2,-0.25,-0.2,0.35,0.6499999999999999,0.24999999999999994,0.1499999999999999,-0.04999999999999999,-0.65,0.75,-0.04999999999999999,-0.7000000000000001
686,West Ham,Aston Villa,2022-08-28,14:00:00,Matchweek 4,Sun,Home,L,0,1,0,1,0.4,0.6,0.35,0.8,0.45,0.35,0.55,0.75,0.55,0.6,0.55,0.65,0.7,0.6,0.65,0.35,0.15,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.15000000000000002,0.09999999999999998,-0.35,-0.04999999999999993,-0.2,-0.10000000000000003,0.050000000000000044,0.25,0.30000000000000004,0.39999999999999997,0.10000000000000003,0.09999999999999998,0.39999999999999997,-0.20000000000000007,0.4,0.09999999999999998,-0.65
687,West Ham,Aston Villa,2023-03-12,14:00:00,Matchweek 27,Sun,Away,D,1,1,0,0,0.4,0.6,0.35,0.8,0.45,0.35,0.55,0.75,0.55,0.6,0.55,0.65,0.7,0.6,0.65,0.35,0.15,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.15000000000000002,0.09999999999999998,-0.35,-0.04999999999999993,-0.2,-0.10000000000000003,0.050000000000000044,0.25,0.30000000000000004,0.39999999999999997,0.10000000000000003,0.09999999999999998,0.39999999999999997,-0.20000000000000007,0.4,0.09999999999999998,-0.65
688,West Ham,Bournemouth,2022-10-24,20:00:00,Matchweek 13,Mon,Away,L,0,2,0,0,0.35,0.2,0.15,0.575,0.1,0.15,0.5,0.9,0.05,0.5,0.3,0.05,0.85,0.9,0.05,0.7,0.15,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.20000000000000007,-0.3,-0.5499999999999999,-0.275,-0.55,-0.30000000000000004,0.0,0.4,-0.2,0.3,-0.15000000000000002,-0.5,0.55,0.09999999999999998,-0.2,0.44999999999999996,-0.65
689,West Ham,Bournemouth,2023-04-23,14:00:00,Matchweek 32,Sun,Home,L,0,4,0,1,0.35,0.2,0.15,0.575,0.1,0.15,0.5,0.9,0.05,0.5,0.3,0.05,0.85,0.9,0.05,0.7,0.15,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.20000000000000007,-0.3,-0.5499999999999999,-0.275,-0.55,-0.30000000000000004,0.0,0.4,-0.2,0.3,-0.15000000000000002,-0.5,0.55,0.09999999999999998,-0.2,0.44999999999999996,-0.65
690,West Ham,Brentford,2022-12-30,19:45:00,Matchweek 18,Fri,Away,W,2,0,1,0,0.45,0.65,0.5,0.475,0.1,0.3,0.95,0.7,0.5,0.75,0.25,0.6,0.05,0.25,0.9,0.5,0.55,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.10000000000000003,0.15000000000000002,-0.19999999999999996,-0.375,-0.55,-0.15000000000000002,0.44999999999999996,0.19999999999999996,0.25,0.55,-0.2,0.04999999999999993,-0.25,-0.55,0.65,0.25,-0.25
691,West Ham,Brentford,2023-05-14,14:00:00,Matchweek 36,Sun,Home,W,2,0,1,1,0.45,0.65,0.5,0.475,0.1,0.3,0.95,0.7,0.5,0.75,0.25,0.6,0.05,0.25,0.9,0.5,0.55,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.10000000000000003,0.15000000000000002,-0.19999999999999996,-0.375,-0.55,-0.15000000000000002,0.44999999999999996,0.19999999999999996,0.25,0.55,-0.2,0.04999999999999993,-0.25,-0.55,0.65,0.25,-0.25
692,West Ham,Brighton,2022-08-21,14:00:00,Matchweek 3,Sun,Away,W,2,0,1,0,0.8,0.75,0.55,0.2,0.6,0.85,0.75,0.25,0.8,0.25,0.6,0.45,0.2,0.2,0.4,0.15,0.7,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.25,0.25,-0.1499999999999999,-0.6499999999999999,-0.050000000000000044,0.39999999999999997,0.25,-0.25,0.55,0.04999999999999999,0.14999999999999997,-0.10000000000000003,-0.09999999999999998,-0.6000000000000001,0.15000000000000002,-0.1,-0.10000000000000009
693,West Ham,Brighton,2023-03-04,15:00:00,Matchweek 26,Sat,Home,W,4,0,1,1,0.8,0.75,0.55,0.2,0.6,0.85,0.75,0.25,0.8,0.25,0.6,0.45,0.2,0.2,0.4,0.15,0.7,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.25,0.25,-0.1499999999999999,-0.6499999999999999,-0.050000000000000044,0.39999999999999997,0.25,-0.25,0.55,0.04999999999999999,0.14999999999999997,-0.10000000000000003,-0.09999999999999998,-0.6000000000000001,0.15000000000000002,-0.1,-0.10000000000000009
694,West Ham,Chelsea,2022-09-03,15:00:00,Matchweek 6,Sat,Home,W,2,1,1,1,0.65,0.95,0.9,0.95,0.9,0.9,0.2,0.1,0.9,0.8,0.95,0.35,0.4,0.1,0.7,0.6,0.95,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.09999999999999998,0.44999999999999996,0.20000000000000007,0.09999999999999998,0.25,0.45,-0.3,-0.4,0.65,0.6000000000000001,0.49999999999999994,-0.20000000000000007,0.10000000000000003,-0.7000000000000001,0.44999999999999996,0.35,0.1499999999999999
695,West Ham,Chelsea,2023-02-11,12:30:00,Matchweek 23,Sat,Away,D,1,1,0,0,0.65,0.95,0.9,0.95,0.9,0.9,0.2,0.1,0.9,0.8,0.95,0.35,0.4,0.1,0.7,0.6,0.95,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.09999999999999998,0.44999999999999996,0.20000000000000007,0.09999999999999998,0.25,0.45,-0.3,-0.4,0.65,0.6000000000000001,0.49999999999999994,-0.20000000000000007,0.10000000000000003,-0.7000000000000001,0.44999999999999996,0.35,0.1499999999999999
697,West Ham,Crystal Palace,2023-04-29,12:30:00,Matchweek 34,Sat,Home,W,4,3,1,1,0.35,0.8,0.6,0.7,0.15,0.6,0.7,0.6,0.7,0.55,0.5,0.05,0.6,0.55,0.95,0.7,0.75,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.20000000000000007,0.30000000000000004,-0.09999999999999998,-0.15000000000000002,-0.5,0.14999999999999997,0.19999999999999996,0.09999999999999998,0.44999999999999996,0.35000000000000003,0.04999999999999999,-0.5,0.3,-0.25,0.7,0.44999999999999996,-0.050000000000000044
698,West Ham,Everton,2022-09-18,14:15:00,Matchweek 8,Sun,Home,W,1,0,1,1,0.25,0.45,0.3,0.55,0.55,0.15,0.8,0.85,0.15,0.15,0.2,1.0,0.5,0.95,0.55,0.95,0.25,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.30000000000000004,-0.04999999999999999,-0.39999999999999997,-0.29999999999999993,-0.09999999999999998,-0.30000000000000004,0.30000000000000004,0.35,-0.1,-0.05000000000000002,-0.25,0.44999999999999996,0.2,0.1499999999999999,0.30000000000000004,0.7,-0.55
699,West Ham,Everton,2023-01-21,15:00:00,Matchweek 21,Sat,Away,L,0,2,0,0,0.25,0.45,0.3,0.55,0.55,0.15,0.8,0.85,0.15,0.15,0.2,1.0,0.5,0.95,0.55,0.95,0.25,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.30000000000000004,-0.04999999999999999,-0.39999999999999997,-0.29999999999999993,-0.09999999999999998,-0.30000000000000004,0.30000000000000004,0.35,-0.1,-0.05000000000000002,-0.25,0.44999999999999996,0.2,0.1499999999999999,0.30000000000000004,0.7,-0.55
700,West Ham,Fulham,2022-10-09,14:00:00,Matchweek 10,Sun,Away,L,1,3,0,0,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.3999999999999999,-0.25,-0.35,0.0,-0.050000000000000044,0.10000000000000003,-0.2,0.09999999999999998,0.30000000000000004,0.04999999999999999,-0.25,0.04999999999999993,0.5,-0.20000000000000007,0.7,0.6,-0.20000000000000007
701,West Ham,Fulham,2023-04-08,15:00:00,Matchweek 30,Sat,Home,L,0,1,0,1,0.95,0.25,0.35,0.85,0.6,0.55,0.3,0.6,0.55,0.25,0.2,0.6,0.8,0.6,0.95,0.85,0.6,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.3999999999999999,-0.25,-0.35,0.0,-0.050000000000000044,0.10000000000000003,-0.2,0.09999999999999998,0.30000000000000004,0.04999999999999999,-0.25,0.04999999999999993,0.5,-0.20000000000000007,0.7,0.6,-0.20000000000000007
702,West Ham,Leeds United,2023-01-04,19:45:00,Matchweek 19,Wed,Home,D,2,2,0,1,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.45000000000000007,-0.4,-0.29999999999999993,-0.5,-0.45,0.04999999999999999,-0.04999999999999999,0.050000000000000044,0.6,0.45,-0.04999999999999999,0.35,0.04999999999999999,-0.4,0.6,0.75,-0.4
703,West Ham,Leeds United,2023-05-21,13:30:00,Matchweek 37,Sun,Away,L,1,3,0,0,0.1,0.1,0.4,0.35,0.2,0.5,0.45,0.55,0.85,0.65,0.4,0.9,0.35,0.4,0.85,1.0,0.4,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,-0.45000000000000007,-0.4,-0.29999999999999993,-0.5,-0.45,0.04999999999999999,-0.04999999999999999,0.050000000000000044,0.6,0.45,-0.04999999999999999,0.35,0.04999999999999999,-0.4,0.6,0.75,-0.4
704,West Ham,Leicester City,2022-11-12,15:00:00,Matchweek 16,Sat,Away,W,2,0,1,0,0.7,0.25,0.65,1.0,0.35,0.7,0.6,0.45,0.65,0.9,0.8,0.1,0.45,0.05,0.2,0.9,0.65,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.1499999999999999,-0.25,-0.04999999999999993,0.15000000000000002,-0.30000000000000004,0.24999999999999994,0.09999999999999998,-0.04999999999999999,0.4,0.7,0.35000000000000003,-0.45000000000000007,0.15000000000000002,-0.75,-0.04999999999999999,0.65,-0.15000000000000002
705,West Ham,Leicester City,2023-05-28,16:30:00,Matchweek 38,Sun,Home,W,2,1,1,1,0.7,0.25,0.65,1.0,0.35,0.7,0.6,0.45,0.65,0.9,0.8,0.1,0.45,0.05,0.2,0.9,0.65,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.1499999999999999,-0.25,-0.04999999999999993,0.15000000000000002,-0.30000000000000004,0.24999999999999994,0.09999999999999998,-0.04999999999999999,0.4,0.7,0.35000000000000003,-0.45000000000000007,0.15000000000000002,-0.75,-0.04999999999999999,0.65,-0.15000000000000002
706,West Ham,Liverpool,2022-10-19,19:30:00,Matchweek 12,Wed,Home,W,1,0,1,1,0.95,0.9,0.975,0.75,0.95,0.95,0.35,0.15,1.0,0.95,0.75,0.85,0.1,0.35,0.15,0.4,1.0,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.3999999999999999,0.4,0.275,-0.09999999999999998,0.29999999999999993,0.49999999999999994,-0.15000000000000002,-0.35,0.75,0.75,0.3,0.29999999999999993,-0.19999999999999998,-0.45000000000000007,-0.1,0.15000000000000002,0.19999999999999996
707,West Ham,Liverpool,2023-04-26,19:45:00,Matchweek 33,Wed,Away,W,2,1,1,0,0.95,0.9,0.975,0.75,0.95,0.95,0.35,0.15,1.0,0.95,0.75,0.85,0.1,0.35,0.15,0.4,1.0,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.3999999999999999,0.4,0.275,-0.09999999999999998,0.29999999999999993,0.49999999999999994,-0.15000000000000002,-0.35,0.75,0.75,0.3,0.29999999999999993,-0.19999999999999998,-0.45000000000000007,-0.1,0.15000000000000002,0.19999999999999996
708,West Ham,Manchester City,2022-08-07,16:30:00,Matchweek 1,Sun,Away,W,2,0,1,0,0.9,1.0,0.975,0.9,1.0,1.0,0.05,0.05,0.95,0.45,1.0,0.5,0.55,0.3,0.6,0.05,0.9,0.55,0.5,0.7,0.85,0.65,0.45,0.5,0.5,0.25,0.2,0.45,0.55,0.3,0.8,0.25,0.25,0.8,0.35,0.5,0.275,0.050000000000000044,0.35,0.55,-0.45,-0.45,0.7,0.25,0.55,-0.050000000000000044,0.25000000000000006,-0.5,0.35,-0.2,0.09999999999999998
